loan_number,installment_no,amount,paid_date,payment_method,currency,exchange_rate,reference_number,note
251320,1-2026,67.99,2026-01-20,ABA,USD,1,2513206,
251623,1-2026,47.33,2026-01-20,ABA,USD,1,2516235,
251332,1-2026,67.99,2026-01-20,ABA,USD,1,2513326,
251351,1-2026,33.18,2026-01-20,ABA,USD,1,2513516,
252647,1-2026,40.58,2026-01-20,ABA,USD,1,2526472,
252218,1-2026,55.59,2026-01-21,ABA,USD,1,2522183,
250563,1-2026,43,2026-01-21,ABA,USD,1,2505638,
252346,1-2026,100.43,2026-01-21,ABA,USD,1,2523463,
250324,1-2026,30.71,2026-01-21,ACELEDA,USD,1,2503249,
252646,1-2026,61.79,2026-01-21,ABA,USD,1,2526462,
252283,1-2026,47,2026-01-21,ABA,USD,1,2522833,
252604,1-2026,111.96,2026-01-21,ABA,USD,1,2526042,
250319,1-2026,48.2,2026-01-21,ABA,USD,1,2503199,
251338,1-2026,28.86,2026-01-21,ABA,USD,1,2513386,
252976,1-2026,49.39,2026-01-21,ABA,USD,1,2529761,
251469,1-2026,55.59,2026-01-21,ABA,USD,1,2514696,
250909,1-2026,41.81,2026-01-21,ABA,USD,1,2509097,
252072,1-2026,41,2026-01-21,ABA,USD,1,2520724,
252328,1-2026,40.58,2026-01-21,WING,USD,1,2523283,
241010,1-2026,28.24,2026-01-21,ACELEDA,USD,1,24101012,
251683,1-2026,182.56,2026-01-21,ABA,USD,1,2516835,
253012,1-2026,83.74,2026-01-21,ABA,USD,1,2530121,
251250,1-2026,205.1,2026-01-21,Cash,USD,1,2512506,
252996,1-2026,31.94,2026-01-21,ABA,USD,1,2529961,
250560,1-2026,75.73,2026-01-21,ABA,USD,1,2505608,
252357,1-2026,41.81,2026-01-21,ABA,USD,1,2523573,
252995,1-2026,43.19,2026-01-21,ABA,USD,1,2529951,
252694,1-2026,44.28,2026-01-21,ABA,USD,1,2526942,
252047,1-2026,39.06,2026-01-21,ABA,USD,1,2520474,
252744,1-2026,232.51,2026-01-21,ABA,USD,1,2527442,
252653,1-2026,75.23,2026-01-21,ABA,USD,1,2526532,
252993,1-2026,27.8,2026-01-21,ABA,USD,1,2529931,
253044,1-2026,53.53,2026-01-21,ABA,USD,1,2530441,
253047,1-2026,84,2026-01-21,ABA,USD,1,2530471,
252659,1-2026,36.88,2026-01-21,ABA,USD,1,2526592,
252299,1-2026,74.19,2026-01-21,ABA,USD,1,2522993,
250626,1-2026,41.81,2026-01-21,ABA,USD,1,2506268,
251696,1-2026,145.22,2026-01-21,ABA,USD,1,2516965,
251583,1-2026,36.88,2026-01-21,ABA,USD,1,2515835,
252662,1-2026,61.79,2026-01-21,ABA,USD,1,2526622,
250879,1-2026,43.04,2026-01-21,ABA,USD,1,2508797,
251751,1-2026,31.94,2026-01-21,ABA,USD,1,2517515,
253002,1-2026,32.86,2026-01-21,ABA,USD,1,2530021,
251796,1-2026,59.24,2026-01-21,ABA,USD,1,2517965,
252637,1-2026,187.86,2026-01-21,ABA,USD,1,2526372,
250923,1-2026,36.26,2026-01-22,ABA,USD,1,2509237,
251365,1-2026,43.67,2026-01-22,ABA,USD,1,2513656,
250105,1-2026,34.41,2026-01-22,ABA,USD,1,25010511,
252664,1-2026,68.17,2026-01-22,ABA,USD,1,2526642,
251699,1-2026,70.06,2026-01-22,ABA,USD,1,2516995,
251345,1-2026,59.73,2026-01-22,ABA,USD,1,2513455,
252979,1-2026,789.36,2026-01-22,ABA,USD,1,2529791,
252070,1-2026,127,2026-01-22,ABA,USD,1,2520704,
251219,1-2026,76.26,2026-01-22,ABA,USD,1,2512196,
252064,1-2026,43.04,2026-01-22,ABA,USD,1,2520644,
252205,1-2026,70.06,2026-01-22,ABA,USD,1,2522053,
251299,1-2026,63.63,2026-01-22,ABA,USD,1,2512996,
250501,1-2026,33.85,2026-01-22,Cash,USD,1,2505019,
252426,1-2026,121.51,2026-01-22,ABA,USD,1,2524263,
252702,1-2026,51.46,2026-01-22,ABA,USD,1,2527022,
252343,1-2026,22.08,2026-01-22,ABA,USD,1,2523433,
252122,1-2026,46.74,2026-01-22,ABA,USD,1,2521224,
251295,1-2026,40.58,2026-01-22,ABA,USD,1,2512956,
252307,1-2026,103.48,2026-01-22,ABA,USD,1,2523073,
252313,1-2026,40.58,2026-01-22,ABA,USD,1,2523133,
252337,1-2026,227.6,2026-01-22,ABA,USD,1,2523374,
251292,1-2026,59.73,2026-01-22,ABA,USD,1,2512926,
253001,1-2026,101.63,2026-01-22,ABA,USD,1,2530011,
252987,1-2026,96.69,2026-01-22,ABA,USD,1,2529871,
252671,1-2026,29.48,2026-01-22,ABA,USD,1,2526712,
250559,1-2026,154.81,2026-01-22,ABA,USD,1,2505598,
250654,1-2026,51.68,2026-01-22,ABA,USD,1,2506547,
252687,1-2026,129.99,2026-01-22,ABA,USD,1,2526872,
250922,1-2026,35.64,2026-01-23,ABA,USD,1,2509227,
252353,1-2026,93.61,2026-01-23,ABA,USD,1,2523533,
252368,1-2026,140.33,2026-01-23,ABA,USD,1,2523683,
251341,1-2026,39.06,2026-01-23,ABA,USD,1,2513416,
251719,1-2026,180.7,2026-01-23,ABA,USD,1,2517195,
252658,1-2026,45.26,2026-01-23,ABA,USD,1,2526582,
252672,1-2026,45.51,2026-01-23,ABA,USD,1,2526722,
251610,1-2026,67.99,2026-01-23,ABA,USD,1,2516105,
253026,1-2026,83.74,2026-01-23,ABA,USD,1,2530261,
250338,1-2026,28.24,2026-01-23,ABA,USD,1,2503389,
251587,1-2026,49.39,2026-01-23,ABA,USD,1,2515875,
252828,1-2026,41.13,2026-01-23,ABA,USD,1,2528281,
252882,1-2026,47.33,2026-01-23,ABA,USD,1,2528821,
252676,1-2026,40.58,2026-01-23,ABA,USD,1,2526762,
252963,1-2026,25.78,2026-01-23,ABA,USD,1,2529631,
252290,1-2026,33.18,2026-01-23,ABA,USD,1,2522903,
252229,1-2026,67.99,2026-01-23,ABA,USD,1,2522293,
253040,1-2026,36.88,2026-01-23,ABA,USD,1,2530401,
253013,1-2026,36.88,2026-01-23,ABA,USD,1,2530131,
252586,1-2026,49.81,2026-01-23,ABA,USD,1,2525863,
251706,1-2026,54.83,2026-01-23,Cash,USD,1,2517065,
253126,1-2026,107.14,2026-01-23,ABA,USD,1,2531261,
253126,1-2026,107.14,2026-01-24,ABA,USD,1,2531262,
251707,1-2026,34.41,2026-01-23,ABA,USD,1,2517075,
252358,1-2026,40.58,2026-01-23,ABA,USD,1,2523583,
251798,1-2026,29.48,2026-01-23,ABA,USD,1,2517985,
251179,1-2026,47.98,2026-01-23,ABA,USD,1,2511796,
253097,1-2026,139.86,2026-01-23,ABA,USD,1,2530971,
251009,1-2026,32.56,2026-01-23,ABA,USD,1,2510097,
251738,1-2026,28.24,2026-01-23,ABA,USD,1,2517385,
250330,1-2026,57.84,2026-01-23,ABA,USD,1,2503309,
251706,1-2026,67.24,2026-01-24,ABA,USD,1,2517066,
252960,1-2026,89.91,2026-01-23,ABA,USD,1,2529601,
253009,1-2026,57.66,2026-01-23,Cash,USD,1,2530091,
252326,1-2026,287.36,2026-01-23,ABA,USD,1,2523263,
250934,1-2026,41.81,2026-01-23,ABA,USD,1,2509347,
251325,1-2026,49.72,2026-01-23,ABA,USD,1,2513256,
252352,1-2026,19.61,2026-01-23,ABA,USD,1,2523523,
253237,1-2026,61.79,2026-01-23,ABA,USD,1,2532371,
253237,1-2026,61.79,2026-01-24,ABA,USD,1,2532371,
252410,1-2026,29.48,2026-01-24,ABA,USD,1,2524103,
253053,1-2026,57.66,2026-01-24,ABA,USD,1,2530531,
251690,1-2026,36.99,2026-01-24,ABA,USD,1,2516905,
250695,1-2026,24.54,2026-01-24,ABA,USD,1,2506958,
251704,1-2026,65.93,2026-01-24,ABA,USD,1,2517045,
250951,1-2026,52,2026-01-24,ABA,USD,1,2509517,
251245,1-2026,41.81,2026-01-24,ABA,USD,1,2512457,
252600,1-2026,49.34,2026-01-24,ABA,USD,1,2526002,
251849,1-2026,39.06,2026-01-24,ABA,USD,1,2518494,
251348,1-2026,67.99,2026-01-24,ABA,USD,1,2513486,
250138,1-2026,44,2026-01-24,ABA,USD,1,25013811,
241018,1-2026,52.91,2026-01-24,ABA,USD,1,24101812,
253016,1-2026,90.73,2026-01-24,ABA,USD,1,2530161,
252553,1-2026,41,2026-01-24,ABA,USD,1,2525532,
251744,1-2026,54.56,2026-01-24,ABA,USD,1,2517445,
252682,1-2026,49.39,2026-01-24,ABA,USD,1,2526822,
251880,1-2026,44.28,2026-01-24,ABA,USD,1,2518802,
251557,1-2026,44.28,2026-01-24,ABA,USD,1,2515575,
252241,1-2026,52.91,2026-01-24,ABA,USD,1,2522413,
252040,1-2026,29.48,2026-01-24,ABA,USD,1,2520404,
250587,1-2026,54.14,2026-01-24,ABA,USD,1,2505878,
251989,1-2026,86.16,2026-01-24,ABA,USD,1,2519894,
252613,1-2026,163.89,2026-01-24,ABA,USD,1,2526133,
252841,1-2026,150.66,2026-01-24,ABA,USD,1,2528411,
251359,1-2026,67.99,2026-01-24,ABA,USD,1,2513595,
252010,1-2026,46.74,2026-01-24,ABA,USD,1,2520104,
250593,1-2026,26.39,2026-01-24,ABA,USD,1,2505938,
251772,1-2026,31.94,2026-01-24,ABA,USD,1,2517725,
251740,1-2026,41.81,2026-01-24,ABA,USD,1,2517405,
252874,1-2026,31.94,2026-01-24,ABA,USD,1,2528741,
251735,1-2026,125.86,2026-01-24,ABA,USD,1,2517355,
253114,1-2026,86.83,2026-01-24,ABA,USD,1,2531141,
252800,1-2026,34.41,2026-01-24,ABA,USD,1,2528001,
252677,1-2026,67.2,2026-01-24,ABA,USD,1,2526772,
251375,1-2026,47.46,2026-01-24,ABA,USD,1,2513756,
253025,1-2026,63,2026-01-24,ABA,USD,1,2530251,
250948,1-2026,39.34,2026-01-24,ABA,USD,1,2509487,
250947,1-2026,38.11,2026-01-24,ABA,USD,1,2509477,
252972,1-2026,70,2026-01-24,ABA,USD,1,2529722,
252385,1-2026,63.1,2026-01-24,ABA,USD,1,2523854,
252383,1-2026,61.79,2026-01-24,ABA,USD,1,2523833,
252666,1-2026,69.31,2026-01-24,ABA,USD,1,2526662,
252374,1-2026,68,2026-01-24,ABA,USD,1,2523743,
252376,1-2026,39.06,2026-01-24,ABA,USD,1,2523763,
250605,1-2026,33.18,2026-01-24,ABA,USD,1,2506058,
252384,1-2026,54.29,2026-01-24,ABA,USD,1,2523843,
252633,1-2026,40.58,2026-01-24,ABA,USD,1,2526332,
252973,1-2026,34.1,2026-01-24,ABA,USD,1,2529731,
252703,1-2026,61.79,2026-01-24,ABA,USD,1,2527032,
252386,1-2026,79.89,2026-01-24,Cash,USD,1,2523863,
250928,1-2026,37,2026-01-24,ABA,USD,1,2509287,
252734,1-2026,49.21,2026-01-24,ABA,USD,1,2527342,
251547,1-2026,45,2026-01-24,ABA,USD,1,2515475,
252701,1-2026,36.88,2026-01-24,ABA,USD,1,2527012,
251319,1-2026,55.59,2026-01-24,ABA,USD,1,2513196,
252413,1-2026,28.24,2026-01-24,ABA,USD,1,2524133,
251322,1-2026,44.28,2026-01-24,ABA,USD,1,2513226,
252069,1-2026,78.96,2026-01-24,ABA,USD,1,2520694,
251590,1-2026,63.86,2026-01-25,ABA,USD,1,2515906,
251112,1-2026,34.41,2026-01-25,ABA,USD,1,2511127,
252139,1-2026,35.64,2026-01-25,ABA,USD,1,2521394,
252991,1-2026,41.81,2026-01-25,ABA,USD,1,2529911,
253060,1-2026,38.11,2026-01-25,ABA,USD,1,2530601,
250574,1-2026,35.64,2026-01-25,ABA,USD,1,2505748,
252964,1-2026,86.21,2026-01-25,ABA,USD,1,2529641,
252919,1-2026,55.59,2026-01-25,ABA,USD,1,2529191,
251754,1-2026,43.4,2026-01-25,ABA,USD,1,2517545,
251815,1-2026,67.99,2026-01-25,ABA,USD,1,2518155,
252697,1-2026,115.36,2026-01-25,ABA,USD,1,2526972,
250591,1-2026,64.63,2026-01-25,ABA,USD,1,2505917,
250591,1-2026,64.63,2026-01-26,ABA,USD,1,2505918,
250929,1-2026,147.94,2026-01-25,ABA,USD,1,2509297,
252446,1-2026,39.67,2026-01-25,ABA,USD,1,2524463,
251276,1-2026,53.53,2026-01-25,ABA,USD,1,2512766,
251277,1-2026,55.59,2026-01-25,ABA,USD,1,2512776,
251758,1-2026,50.26,2026-01-25,WING,USD,1,2517585,
250612,1-2026,65.84,2026-01-25,ABA,USD,1,2506128,
253003,1-2026,96.66,2026-01-25,ABA,USD,1,2530031,
253023,1-2026,90.73,2026-01-24,ABA,USD,1,2530231,
251377,1-2026,67.4,2026-01-25,ABA,USD,1,2513776,
252363,1-2026,70.06,2026-01-25,ABA,USD,1,2523633,
251378,1-2026,67.99,2026-01-25,ABA,USD,1,2513786,
253020,1-2026,100.05,2026-01-25,ABA,USD,1,2530201,
251753,1-2026,40.58,2026-01-25,ABA,USD,1,2517535,
251240,1-2026,41.81,2026-01-25,ABA,USD,1,2512406,
252362,1-2026,59.73,2026-01-25,ABA,USD,1,2523623,
251765,1-2026,41.81,2026-01-25,ABA,USD,1,2517655,
251775,1-2026,63.86,2026-01-25,ABA,USD,1,2517755,
250623,1-2026,41.81,2026-01-25,ABA,USD,1,2506238,
250015,1-2026,18.13,2026-01-25,ABA,USD,1,25001512,
251728,1-2026,70.06,2026-01-25,ABA,USD,1,2517285,
252692,1-2026,45.51,2026-01-25,ABA,USD,1,2526922,
252265,1-2026,98.54,2026-01-25,ABA,USD,1,2522654,
252696,1-2026,226.26,2026-01-25,ABA,USD,1,2526962,
251697,1-2026,70.06,2026-01-25,ABA,USD,1,2516975,
253120,1-2026,737.36,2026-01-25,ABA,USD,1,2531201,
252110,1-2026,328.51,2026-01-25,ABA,USD,1,2521104,
251746,1-2026,68.94,2026-01-25,ABA,USD,1,2517464,
252992,1-2026,404.56,2026-01-25,ABA,USD,1,2529921,
252695,1-2026,140,2026-01-25,ABA,USD,1,2526952,
252089,1-2026,53.06,2026-01-25,ABA,USD,1,2520894,
251038,1-2026,70.06,2026-01-25,ABA,USD,1,2510386,
253101,1-2026,51.68,2026-01-25,ABA,USD,1,2531011,
250001,1-2026,16.53,2026-01-25,ABA,USD,1,25000112,
250211,1-2026,30.71,2026-01-25,ABA,USD,1,25021110,
252370,1-2026,61.79,2026-01-25,ABA,USD,1,2523703,
251169,1-2026,29,2026-01-25,ABA,USD,1,2511696,
252977,1-2026,38.11,2026-01-25,ABA,USD,1,2529771,
251382,1-2026,48.36,2026-01-25,ABA,USD,1,2513826,
251691,1-2026,44.28,2026-01-25,ABA,USD,1,2516915,
252623,1-2026,27.01,2026-01-25,ABA,USD,1,2526232,
252398,1-2026,115.73,2026-01-25,ABA,USD,1,2523983,
253015,1-2026,51.46,2026-01-25,ABA,USD,1,2530151,
251698,1-2026,23.8,2026-01-25,ABA,USD,1,2516985,
251695,1-2026,52.91,2026-01-26,ABA,USD,1,2516955,
252656,1-2026,98.54,2026-01-26,ABA,USD,1,2526562,
253066,1-2026,72.13,2026-01-26,ABA,USD,1,2530661,
252668,1-2026,81.76,2026-01-26,ABA,USD,1,2526682,
250611,1-2026,40,2026-01-26,ABA,USD,1,2506118,
252369,1-2026,33.18,2026-01-26,ABA,USD,1,2523693,
253046,1-2026,104.71,2026-01-26,ABA,USD,1,2530461,
252998,1-2026,149.63,2026-01-26,ABA,USD,1,2529981,
252087,1-2026,53.53,2026-01-26,ABA,USD,1,2520874,
250983,1-2026,55.94,2026-01-26,ABA,USD,1,2509837,
250833,1-2026,55.76,2026-01-26,ABA,USD,1,2508337,
252167,1-2026,75,2026-01-26,ABA,USD,1,2521674,
252344,1-2026,40.58,2026-01-26,ABA,USD,1,2523443,
252239,1-2026,313.56,2026-01-26,Cash,USD,1,2522393,
252068,1-2026,46.74,2026-01-26,WING,USD,1,2520684,
250354,1-2026,43.17,2026-01-26,Cash,USD,1,2503549,
253057,1-2026,36.99,2026-01-26,ABA,USD,1,2530571,
252737,1-2026,57.66,2026-01-26,ABA,USD,1,2527372,
253006,1-2026,206.96,2026-01-26,ABA,USD,1,2530061,
250621,1-2026,40.97,2026-01-26,WING,USD,1,2506218,
252085,1-2026,68.98,2026-01-26,ABA,USD,1,2520854,
252365,1-2026,41,2026-01-26,ABA,USD,1,2523653,
251365,1-2026,96.33,2026-01-26,ABA,USD,1,2513657,
253005,1-2026,156.86,2026-01-26,ABA,USD,1,2530051,
252670,1-2026,67.99,2026-01-26,ABA,USD,1,2526702,
251352,1-2026,53.53,2026-01-26,ABA,USD,1,2513526,
262718,1-2026,67.49,2026-01-26,ABA,USD,1,2627185,
252632,1-2026,93.61,2026-01-26,ABA,USD,1,2526322,
250300,1-2026,67.2,2026-01-26,ABA,USD,1,2503009,
252407,1-2026,208.69,2026-01-26,ABA,USD,1,2524073,
251776,1-2026,74.19,2026-01-26,ABA,USD,1,2517765,
251600,1-2026,60,2026-01-26,ABA,USD,1,2516005,
251865,1-2026,35.64,2026-01-26,ABA,USD,1,2518655,
251694,1-2026,44.28,2026-01-26,ABA,USD,1,2516945,
250944,1-2026,44.66,2026-01-26,ABA,USD,1,2509447,
252381,1-2026,52.91,2026-01-26,ABA,USD,1,2523813,
252708,1-2026,61.79,2026-01-26,ABA,USD,1,2527082,
253024,1-2026,53.53,2026-01-26,Cash,USD,1,2530241,
252073,1-2026,59.73,2026-01-26,Cash,USD,1,2520733,
240921,1-2026,120.87,2026-01-26,ABA,USD,1,24092111,
252624,1-2026,65.33,2026-01-26,ABA,USD,1,2526242,
253032,1-2026,44.28,2026-01-26,ABA,USD,1,2530321,
252103,1-2026,33.18,2026-01-26,ABA,USD,1,2521034,
251773,1-2026,32.56,2026-01-26,ABA,USD,1,2517735,
251723,1-2026,41.81,2026-01-26,ABA,USD,1,2517235,
252689,1-2026,67.99,2026-01-26,ABA,USD,1,2526892,
252276,1-2026,67.99,2026-01-26,ABA,USD,1,2522763,
253136,1-2026,67.99,2026-01-26,ABA,USD,1,2531361,
253030,1-2026,92.99,2026-01-27,ABA,USD,1,2530301,
252169,1-2026,62.16,2026-01-27,ABA,USD,1,2521694,
252690,1-2026,43.04,2026-01-27,ABA,USD,1,2526902,
253029,1-2026,70.6,2026-01-27,ABA,USD,1,2530291,
253039,1-2026,41.81,2026-01-27,ABA,USD,1,2530391,
253007,1-2026,53.53,2026-01-27,ABA,USD,1,2530071,
252730,1-2026,34.41,2026-01-27,ABA,USD,1,2527302,
252101,1-2026,146.53,2026-01-27,ABA,USD,1,2521014,
251349,1-2026,41.81,2026-01-27,ABA,USD,1,2513496,
250780,1-2026,48.59,2026-01-27,ABA,USD,1,2507808,
251309,1-2026,63.86,2026-01-27,ABA,USD,1,2513096,
252378,1-2026,36.88,2026-01-27,ABA,USD,1,2523783,
252387,1-2026,71.09,2026-01-27,ABA,USD,1,2523873,
250928,1-2026,125,2026-01-27,ABA,USD,1,2509288,
252710,1-2026,34.41,2026-01-27,ABA,USD,1,2527102,
252379,1-2026,70.6,2026-01-27,ABA,USD,1,2523793,
252985,1-2026,96.69,2026-01-27,ABA,USD,1,2529851,
250524,1-2026,65.24,2026-01-27,ABA,USD,1,2505248,
252115,1-2026,73.88,2026-01-27,ABA,USD,1,2521154,
253048,1-2026,34.41,2026-01-27,ABA,USD,1,2530481,
253193,1-2026,53.53,2026-01-27,ABA,USD,1,2531931,
252390,1-2026,66.83,2026-01-27,ABA,USD,1,2523903,
252092,1-2026,36.99,2026-01-27,ABA,USD,1,2520924,
251388,1-2026,50.43,2026-01-27,ABA,USD,1,2513886,
253098,1-2026,123.76,2026-01-27,ABA,USD,1,2530981,
250921,1-2026,39.34,2026-01-27,ABA,USD,1,2509217,
253035,1-2026,59.73,2026-01-27,ABA,USD,1,2530351,
250342,1-2026,35,2026-01-27,ABA,USD,1,2503429,
253042,1-2026,80.39,2026-01-27,ABA,USD,1,2530421,
251368,1-2026,60,2026-01-27,ABA,USD,1,2513685,
251524,1-2026,77.58,2026-01-27,ABA,USD,1,2515245,
251386,1-2026,40.58,2026-01-27,ABA,USD,1,2513866,
252714,1-2026,94.23,2026-01-27,ABA,USD,1,2527142,
250622,1-2026,50,2026-01-27,ABA,USD,1,2506228,
252680,1-2026,54.29,2026-01-27,ABA,USD,1,2526802,
253154,1-2026,156.43,2026-01-27,ABA,USD,1,2531541,
252399,1-2026,67.99,2026-01-27,ABA,USD,1,2523993,
253047,1-2026,622.38,2026-01-27,ABA,USD,1,2530472,
251783,1-2026,44.28,2026-01-27,ABA,USD,1,2517835,
252706,1-2026,63.86,2026-01-27,ABA,USD,1,2527062,
252950,1-2026,21,2026-01-27,ABA,USD,1,2529501,
252552,1-2026,96.69,2026-01-27,ABA,USD,1,2525522,
253008,1-2026,63.86,2026-01-27,Cash,USD,1,2530081,
252589,1-2026,191.26,2026-01-27,ABA,USD,1,2525893,
251544,1-2026,43.04,2026-01-27,ABA,USD,1,2515446,
251243,1-2026,63.15,2026-01-27,ABA,USD,1,2512436,
253116,1-2026,108,2026-01-27,ABA,USD,1,2531161,
252252,1-2026,44.28,2026-01-27,ABA,USD,1,2522523,
251619,1-2026,40,2026-01-27,ABA,USD,1,2516195,
252277,1-2026,40.58,2026-01-27,ABA,USD,1,2522773,
252394,1-2026,97.86,2026-01-27,ABA,USD,1,2523943,
252285,1-2026,25.78,2026-01-28,ABA,USD,1,2522853,
250994,1-2026,29.48,2026-01-28,ABA,USD,1,2509947,
252401,1-2026,109.33,2026-01-28,ABA,USD,1,2524013,
251613,1-2026,40.58,2026-01-28,ABA,USD,1,2516136,
253049,1-2026,39.27,2026-01-28,ABA,USD,1,2530491,
252412,1-2026,47.33,2026-01-28,ABA,USD,1,2524123,
251387,1-2026,30.71,2026-01-28,ABA,USD,1,2513876,
253054,1-2026,36.88,2026-01-28,ABA,USD,1,2530541,
252449,1-2026,289,2026-01-28,ABA,USD,1,2524493,
252391,1-2026,84.53,2026-01-28,ABA,USD,1,2523913,
252717,1-2026,45.51,2026-01-28,ABA,USD,1,2527172,
253014,1-2026,51.46,2026-01-28,Cash,USD,1,2530141,
251752,1-2026,81.36,2026-01-28,ABA,USD,1,2517525,
252097,1-2026,67.99,2026-01-28,ABA,USD,1,2520974,
251777,1-2026,82.67,2026-01-28,ABA,USD,1,2517775,
252393,1-2026,49.21,2026-01-28,ABA,USD,1,2523933,
253022,1-2026,41.81,2026-01-28,ABA,USD,1,2530221,
252713,1-2026,61.79,2026-01-28,ABA,USD,1,2527132,
251771,1-2026,28.24,2026-01-28,ABA,USD,1,2517715,
252417,1-2026,47.33,2026-01-28,ABA,USD,1,2524173,
253010,1-2026,140.33,2026-01-28,ABA,USD,1,2530101,
252455,1-2026,149.33,2026-01-28,ACELEDA,USD,1,2524553,
252396,1-2026,490.8,2026-01-28,ABA,USD,1,2523963,
252185,1-2026,183.06,2026-01-28,ABA,USD,1,2521854,
251373,1-2026,25.78,2026-01-28,ABA,USD,1,2513736,
251007,1-2026,77.58,2026-01-28,ABA,USD,1,2510077,
253278,1-2026,310.97,2026-01-28,ABA,USD,1,2532781,
251572,1-2026,28.73,2026-01-28,ABA,USD,1,2515726,
253069,1-2026,57.66,2026-01-28,ABA,USD,1,2530691,
253019,1-2026,45.26,2026-01-28,ABA,USD,1,2530191,
252698,1-2026,61.79,2026-01-28,ABA,USD,1,2526982,
251345,1-2026,59.73,2026-01-28,ABA,USD,1,2513456,
253037,1-2026,53.53,2026-01-28,ABA,USD,1,2530371,
252925,1-2026,279.77,2026-01-28,Cash,USD,1,2529251,
251788,1-2026,55.59,2026-01-29,ABA,USD,1,2517885,
251645,1-2026,41.81,2026-01-29,ABA,USD,1,2516455,
252667,1-2026,96.08,2026-01-29,ABA,USD,1,2526672,
2516455,1-2026,70.06,2026-01-29,ABA,USD,1,25164556,
251220,1-2026,107.7,2026-01-29,ABA,USD,1,2512207,
252678,1-2026,40.58,2026-01-29,ABA,USD,1,2526782,
252425,1-2026,85.48,2026-01-29,ABA,USD,1,2524253,
253034,1-2026,31.94,2026-01-29,ABA,USD,1,2530341,
252722,1-2026,27.69,2026-01-29,ABA,USD,1,2527222,
250662,1-2026,51.15,2026-01-29,ABA,USD,1,2506628,
251756,1-2026,65.14,2026-01-29,ABA,USD,1,2517565,
252348,1-2026,48,2026-01-29,ABA,USD,1,2523483,
251759,1-2026,53.53,2026-01-29,ABA,USD,1,2517595,
252894,1-2026,252.41,2026-01-29,ABA,USD,1,2528942,
252548,1-2026,45.51,2026-01-29,ABA,USD,1,2525483,
252408,1-2026,142.45,2026-01-29,ABA,USD,1,2524083,
253062,1-2026,83.74,2026-01-29,ABA,USD,1,2530621,
253050,1-2026,100,2026-01-29,ABA,USD,1,2530501,
253275,1-2026,57.66,2026-01-29,ABA,USD,1,2532751,
252735,1-2026,47.98,2026-01-29,ABA,USD,1,2527352,
253075,1-2026,67,2026-01-29,ABA,USD,1,2530751,
253043,1-2026,30.71,2026-01-29,ABA,USD,1,2530431,
252132,1-2026,40.58,2026-01-29,ABA,USD,1,2521324,
252640,1-2026,43.04,2026-01-29,ABA,USD,1,2526402,
252114,1-2026,35.64,2026-01-29,ABA,USD,1,2521144,
252416,1-2026,225.91,2026-01-29,ABA,USD,1,2524163,
251009,1-2026,32.56,2026-01-29,ABA,USD,1,2510098,
252402,1-2026,138.26,2026-01-29,ABA,USD,1,2524023,
253092,1-2026,41.13,2026-01-29,ABA,USD,1,2530921,
252126,1-2026,129.38,2026-01-29,ABA,USD,1,2521264,
252309,1-2026,647.01,2026-01-29,ABA,USD,1,2523094,
251002,1-2026,35.64,2026-01-29,ABA,USD,1,2510027,
250270,1-2026,62.78,2026-01-29,ABA,USD,1,2502709,
250645,1-2026,60,2026-01-29,ABA,USD,1,2506456,
250207,1-2026,29.26,2026-01-29,ABA,USD,1,25020710,
253027,1-2026,21.46,2026-01-29,ABA,USD,1,2530271,
253330,1-2026,429,2026-01-29,ABA,USD,1,2533301,
253093,1-2026,96.69,2026-01-29,ABA,USD,1,2530931,
253073,1-2026,61.79,2026-01-29,ABA,USD,1,2530731,
252724,1-2026,140.33,2026-01-30,ABA,USD,1,2527242,
251019,1-2026,61.54,2026-01-30,ABA,USD,1,2510197,
252749,1-2026,100.43,2026-01-30,ABA,USD,1,2527492,
253067,1-2026,43.04,2026-01-30,ABA,USD,1,2530671,
252487,1-2026,52,2026-01-30,ABA,USD,1,2524873,
253085,1-2026,32.86,2026-01-30,ABA,USD,1,2530851,
253180,1-2026,758.16,2026-01-30,ABA,USD,1,2531801,
252629,1-2026,636.66,2026-01-30,ABA,USD,1,2526293,
252314,1-2026,36.99,2026-01-30,ABA,USD,1,2523143,
253065,1-2026,167.63,2026-01-30,ABA,USD,1,2530651,
251762,1-2026,41.81,2026-01-30,ABA,USD,1,2517624,
253081,1-2026,104.16,2026-01-30,ABA,USD,1,2530811,
250353,1-2026,39.34,2026-01-30,ABA,USD,1,2503539,
253160,1-2026,38.03,2026-01-30,ABA,USD,1,2531601,
252718,1-2026,34.53,2026-01-30,ABA,USD,1,2527182,
251412,1-2026,55.59,2026-01-30,ABA,USD,1,2514126,
252715,1-2026,84.53,2026-01-30,ABA,USD,1,2527152,
253021,1-2026,112,2026-01-30,ABA,USD,1,2530211,
250627,1-2026,41.81,2026-01-30,ABA,USD,1,2506278,
252745,1-2026,29.6,2026-01-30,ABA,USD,1,2527452,
252750,1-2026,61.79,2026-01-30,ABA,USD,1,2527502,
250395,1-2026,49.83,2026-01-30,ABA,USD,1,2503959,
250871,1-2026,41.81,2026-01-30,ABA,USD,1,2508717,
252422,1-2026,51.68,2026-01-30,ABA,USD,1,2524223,
250977,1-2026,40.58,2026-01-30,ABA,USD,1,2509777,
